Obj1,Obj2,Obj3,Obj4,Obj5,Obj6,Obj7,Obj8,Obj9,Obj10,Obj11,Obj12,Obj13,Obj14,Obj15,Obj16,Obj17,Obj18,Obj19,Obj20
1.129e-36,1.0553e-36,3.9111e-35,1.2028e-34,8.8247e-35,1.201e-34,2.1912e-35,2.1304e-33,3.4949e-17,5.3529e-18,0,0,0.5774,0,0.5773,0.5773,0,2.587e-07,0,0
1.2513e-39,1.3341e-39,3.971e-39,1.4815e-38,7.1231e-38,1.1916e-21,0,5.0465e-20,0.00082459,0.00015083,5.5412e-10,8.8049e-08,0.44822,0,0.89466,0,0,8.3977e-06,3.6117e-05,0
5.5695e-22,6.7652e-22,7.7809e-21,2.546e-20,1.842e-20,2.6866e-20,3.3153e-18,4.5937e-19,3.5163e-17,1.1069e-18,8.267e-20,5.0207e-19,0.57718,0.57736,3.0397e-06,1.3733e-07,5.567e-08,7.1806e-09,0,0.5774
8.1974e-18,6.7485e-18,1.7767e-17,1.0081e-17,2.1945e-17,2.7576e-18,0,4.9703e-18,0,1.3616e-17,4.2683e-23,3.7421e-18,0.57722,0.57739,0,0,5.6361e-06,2.277e-06,0.57736,1.509e-07
2.2324e-52,1.1102e-52,3.346e-51,7.6433e-52,2.9041e-51,5.3572e-52,1.1506e-51,2.0165e-50,1.3094e-49,2.165e-33,0,3.5359e-17,0.57742,0.57718,6.7206e-08,1.125e-08,0,0.57735,1.2187e-09,0
6.5355e-21,9.8187e-21,3.5075e-20,1.4939e-19,3.0092e-20,1.5522e-19,8.7616e-19,9.5672e-20,1.0953e-19,7.3566e-19,1.2144e-20,3.532e-17,0.5771,0.57737,6.1252e-07,0,0.57748,3.9546e-08,1.3514e-11,1.2745e-07
3.4991e-36,6.9968e-37,8.3138e-35,2.3126e-34,1.6932e-33,1.3186e-33,0,3.5338e-17,0,0,2.0642e-19,0,0.57724,0.57742,6.6098e-07,0.57728,8.9517e-06,1.6965e-06,0,0
7.7232e-22,7.5158e-22,6.2765e-21,3.04e-20,2.756e-19,8.1035e-20,8.5967e-20,8.769e-20,3.5325e-17,3.2033e-19,3.2912e-20,2.6115e-22,0.57692,0.57731,0.57772,4.0523e-06,1.4485e-08,0,2.7274e-06,0
6.9555e-24,2.1617e-24,2.9789e-23,8.973e-23,2.1496e-22,5.4833e-23,5.5386e-23,2.7585e-17,9.1032e-19,2.1343e-19,1.5809e-21,0,0.45085,0.89261,0,1.5304e-05,2.2356e-06,0.00089355,9.1902e-07,0.00022399
1.1443e-34,1.3973e-34,1.5746e-33,1.5355e-33,2.2735e-33,6.5969e-34,2.0466e-34,4.0649e-34,1.8738e-34,2.7182e-37,2.0497e-38,5.3595e-17,0.8752,0.00038289,0,0.00032752,5.1284e-07,4.3275e-05,0.0042199,0.49515
7.215e-22,6.9356e-22,2.0067e-20,2.6719e-19,0.0043856,0.00031983,2.1104e-05,3.1183e-06,0.00019386,8.8271e-06,2.6273e-07,1.692e-07,0.89457,0.0019724,0,7.3324e-05,0.0010676,0.0007745,0.45605,0
1.4343e-26,1.6417e-26,1.9047e-24,4.182e-24,1.5447e-25,2.566e-27,0,4.7481e-28,9.7722e-23,3.8784e-17,3.8787e-17,0,0.89575,9.0853e-07,4.0162e-06,0,2.4181e-06,0.44484,7.2145e-05,2.4325e-12
3.2271e-39,3.3925e-39,7.7222e-23,8.7912e-23,6.4902e-21,0.00010612,3.5536e-05,0,2.6742e-06,0.0012872,4.2319e-06,0,0.90423,0,2.1475e-06,0.0037303,0.42711,0,0,0.00016431
3.1796e-10,2.6001e-10,1.3953e-08,5.0301e-08,9.0575e-07,1.8839e-07,5.8348e-10,0,3.6848e-05,5.1109e-06,3.8631e-05,1.6548e-05,0.89646,0,0,0.44341,0.0040889,0.0012492,0.0010641,0.00019878
7.5601e-06,7.6924e-06,2.037e-05,9.95e-07,5.559e-06,1.1321e-06,0.00084818,1.0148e-07,0.025813,0,0,0,0.88765,8.2081e-06,0.46589,2.0474e-05,4.9389e-05,0.00032128,0.00022489,0
1.43e-26,2.0039e-26,5.3246e-26,7.1476e-26,1.9125e-25,2.9883e-26,2.3487e-26,6.6628e-23,5.4781e-17,3.3077e-23,1.2355e-21,0,0.8946,0.44677,0,1.7313e-05,0,0,0,7.2774e-08
1.693e-24,1.6116e-24,7.6396e-23,2.2562e-22,1.4156e-21,9.1956e-22,6.4497e-22,2.2813e-19,7.0265e-23,6.1118e-17,3.7685e-18,2.6801e-20,1,0,0,0,1.6306e-06,3.799e-08,0,3.3442e-07
1.1652e-20,7.2474e-21,6.8416e-20,2.7627e-19,7.8012e-20,4.137e-20,3.2213e-20,2.744e-17,3.5378e-21,8.6286e-22,1.0523e-20,0.44827,2.7129e-06,1.7206e-06,2.0346e-06,2.7075e-08,0,3.3916e-06,5.0483e-09,0.89396
6.558e-19,8.8519e-19,2.411e-18,9.0236e-18,2.2651e-17,2.214e-18,3.3043e-19,4.1706e-18,2.3195e-19,2.4962e-17,0,0.57747,0,2.168e-06,4.4176e-07,0,2.5423e-10,3.2111e-06,0.5775,0.57755
2.659e-35,3.4914e-35,7.9689e-35,3.0915e-34,9.0599e-34,7.5716e-34,1.9389e-35,2.0027e-17,0,1.8614e-17,0,0.44659,7.3219e-05,0,4.3549e-05,3.1051e-05,0,0.0002172,0.89533,0
1.8609e-38,3.8383e-38,2.4339e-37,8.8712e-37,5.0578e-36,3.2924e-35,3.3559e-36,5.4755e-19,2.8575e-18,3.5232e-17,0,0.57736,1.2181e-08,1.2513e-07,1.7941e-07,1.0911e-07,0,0.5773,7.799e-15,0.57739
1.1992e-35,1.3935e-35,3.0347e-19,1.1018e-18,1.7541e-20,3.4704e-19,1.2096e-18,3.5147e-17,3.3392e-18,0,1.5214e-19,0.57741,4.0422e-10,6.341e-07,3.4196e-07,0,0,0.5773,0.57734,0
3.1055e-18,3.6502e-18,1.1494e-17,2.2474e-17,7.6956e-18,2.7287e-18,3.8179e-18,4.0876e-19,6.4049e-19,0,7.6536e-23,0.44659,0.00026375,7.1957e-06,0,0,1.0723e-05,0.89528,3.3412e-09,3.7882e-09
4.981e-52,3.4083e-52,1.0175e-50,5.6186e-50,1.1601e-49,2.457e-50,2.154e-33,1.4404e-34,1.3383e-34,0,3.5342e-17,0.5772,3.3708e-06,1.4578e-07,6.6067e-07,1.0136e-06,0.57746,1.2226e-08,6.9593e-07,0.57739
6.2197e-56,6.9529e-56,1.2393e-54,6.0742e-54,1.2553e-53,3.6415e-54,2.3674e-37,2.1611e-33,1.1904e-34,3.5355e-17,3.2584e-25,0.57741,2.9486e-06,2.5216e-09,8.2388e-07,2.8954e-08,0.57733,1.1757e-08,0.57733,8.4829e-08
1.656e-22,3.1671e-22,7.2918e-21,2.8621e-20,1.9014e-20,9.1202e-21,4.1755e-21,3.5345e-17,1.3883e-21,3.181e-19,0,0.57742,8.8228e-06,1.7729e-08,2.2936e-07,7.8441e-08,0.57734,0.5773,0,1.288e-07
8.2027e-54,6.6171e-54,1.2029e-52,2.8737e-52,3.8123e-51,4.3314e-52,1.9244e-51,7.0403e-35,1.6682e-33,2.7268e-17,0,0.44534,1.8123e-06,2.4941e-08,0,3.4411e-08,0.89563,2.3567e-05,0,7.7631e-06
2.8057e-37,1.889e-37,2.327e-36,2.6695e-35,1.3007e-33,1.7166e-33,1.7628e-34,1.1208e-36,3.5351e-17,1.549e-19,0,0.57736,3.4151e-06,0,1.0355e-08,0.57737,1.4985e-06,2.2412e-07,9.8964e-07,0.57736
6.4487e-21,1.0745e-20,1.023e-19,3.8159e-19,8.5259e-19,8.1616e-19,1.0875e-19,3.5182e-17,5.3816e-19,3.1312e-18,0,0.57742,1.6549e-07,2.4804e-07,0,0.5774,4.1428e-08,6.4053e-08,0.57721,6.8837e-07
4.9988e-20,3.8543e-20,1.3505e-19,3.5389e-19,3.4882e-19,0,4.9208e-19,4.2113e-18,3.5068e-17,2.4562e-25,1.3428e-18,0.57737,0,1.2508e-09,2.0046e-07,0.57734,6.9073e-06,0.57736,5.4583e-08,6.2917e-06
4.8072e-37,1.079e-36,7.2212e-35,2.5445e-34,2.0633e-33,5.4075e-34,0,3.5172e-17,1.6696e-18,3.0577e-18,5.2923e-20,0.57738,8.8666e-07,1.8019e-12,1.4093e-09,0.57732,0.57736,0,1.1533e-05,1.5506e-09
1.1593e-43,1.0847e-43,3.7091e-43,1.8995e-42,1.4804e-41,9.2623e-39,1.1542e-36,1.6675e-33,0,2.7238e-17,0,0.44485,8.6152e-05,6.7215e-06,0.00026935,0.89561,5.1611e-07,0,7.4018e-05,3.7267e-05
1.8097e-34,1.8635e-34,5.8505e-34,2.9374e-34,1.768e-33,4.96e-34,3.9537e-35,8.9325e-34,3.5352e-17,0,9.8713e-21,0.57736,0,1.496e-05,0.57735,0,1.6658e-06,0,6.3445e-09,0.57735
1.9954e-37,2.3461e-37,3.2797e-36,5.264e-36,1.0155e-19,2.9339e-20,2.7812e-18,1.6785e-19,3.4776e-17,0,5.6966e-18,0.57732,1.9725e-05,0,0.5774,1.0319e-09,0,2.1373e-06,0.57732,6.1232e-07
2.0073e-25,2.6379e-25,2.2787e-23,8.3777e-23,3.2741e-20,5.2295e-19,2.2395e-18,1.6581e-18,3.5232e-17,0,0,0.57726,1.6594e-08,1.3459e-07,0.5775,0,7.0181e-07,0.5773,0,1.0037e-06
3.7673e-22,3.127e-22,1.0811e-21,2.5293e-21,8.2852e-21,1.6642e-18,8.7315e-19,3.5139e-17,1.0153e-19,3.3747e-18,8.7043e-20,0.57748,1.7759e-06,7.5064e-07,0.5773,3.9348e-06,0.57736,1.0942e-06,5.159e-08,0
4.2105e-37,3.2795e-37,9.02e-36,1.5971e-35,1.6108e-34,1.4163e-35,1.4606e-35,2.6738e-18,3.524e-17,0,1.1069e-20,0.57719,0,3.7194e-06,0.57747,0.57739,0,3.6398e-05,7.4427e-08,1.4034e-06
7.9013e-21,8.3697e-21,2.4519e-20,4.5696e-20,1.8195e-18,2.1245e-17,1.7043e-17,1.5856e-19,3.5444e-18,2.8439e-19,4.4606e-22,0.45003,1.9549e-06,0,0.89309,1.3158e-07,2.0964e-05,0.0052159,0.0015789,5.3852e-09
1.2495e-35,2.373e-35,3.7568e-34,5.6829e-35,1.9266e-33,3.1852e-35,1.5271e-34,3.2238e-17,1.4473e-17,0,0,0.57725,7.0811e-07,0.5774,1.7668e-07,0,0,1.6518e-06,3.3733e-08,0.57735
4.7116e-38,5.3792e-38,9.3519e-37,1.8713e-37,1.2437e-34,3.6027e-35,2.1182e-18,7.9769e-20,2.5876e-17,2.3344e-17,5.5108e-18,0.57727,9.7654e-07,0.5774,3.72e-09,7.4485e-07,0,3.4066e-06,0.57733,0
1.9711e-39,2.5422e-39,6.9817e-39,2.7584e-39,1.6218e-38,3.1959e-39,0,1.3429e-39,2.1652e-33,3.5361e-17,0,0.57751,1.0094e-05,0.57723,2.5079e-07,0,0,0.57739,8.4339e-09,1.0086e-09
3.7084e-10,5.2358e-10,2.6848e-09,7.7931e-09,2.3912e-08,7.3691e-10,9.6774e-08,6.0491e-09,1.3805e-09,3.4394e-09,0,0.57733,4.6042e-08,0.57722,5.8874e-09,3.03e-05,0.57749,0,0,0
1.7172e-23,1.7483e-23,4.9859e-23,1.9204e-23,1.376e-21,1.4843e-22,1.8812e-22,7.7729e-20,3.4779e-17,0,6.3211e-18,0.57731,0,0.57751,4.8769e-10,0.57727,1.3368e-08,6.8793e-08,0,0
1.5673e-37,2.3516e-37,7.0481e-37,2.5599e-36,1.1416e-35,3.7083e-37,3.8511e-37,1.9208e-19,1.6411e-18,0,3.5308e-17,0.57727,1.0758e-07,0.5772,0.57754,1.3135e-07,1.477e-05,0,0,0
5.7977e-08,1.086e-07,7.7399e-06,2.5261e-05,2.1747e-05,1.0352e-05,1.9145e-05,1.4644e-06,2.2058e-06,0,3.6842e-06,0.4495,0,0.89327,1.6797e-05,0,1.4162e-06,4.7601e-05,8.2392e-06,9.0746e-05
4.4398e-54,8.3212e-54,1.9175e-53,8.2413e-53,9.072e-52,2.2296e-53,1.4911e-35,2.1623e-33,3.5322e-17,1.3278e-18,7.6623e-21,0.57728,0.57737,2.159e-06,0,0,4.6108e-07,0,5.1362e-07,0.57736
3.3337e-38,6.1705e-38,1.3596e-37,5.9815e-38,7.8133e-37,3.0024e-38,3.1436e-36,1.5383e-33,2.5129e-17,2.4855e-17,5.4679e-24,0.57724,0.57744,8.8828e-07,0,4.2405e-08,1.9529e-09,0,0.57732,0
4.7007e-23,8.9282e-23,2.1459e-22,7.6519e-22,2.3227e-20,6.4648e-18,2.2888e-17,3.0919e-18,3.0713e-18,2.5744e-17,9.6221e-23,0.57698,0.57776,0,4.2107e-08,2.3269e-08,7.7e-08,0.57726,0,1.6269e-06
2.2205e-36,2.6847e-36,7.0205e-35,1.7545e-34,2.1188e-33,2.5178e-34,2.7235e-34,8.3983e-35,0,3.537e-17,0,0.57766,0.57703,8.1738e-07,1.4217e-08,1.3235e-06,0.5773,6.855e-05,0,0
1.1513e-21,1.7114e-21,4.8052e-20,3.8272e-19,2.2071e-18,1.1918e-17,3.3165e-17,6.9834e-19,0,1.9514e-21,0,0.57719,0.57744,0,9.4251e-10,0.57739,1.1604e-08,0,0,4.8583e-06
1.463e-19,1.413e-19,1.2607e-18,5.2415e-18,2.364e-17,6.8111e-18,2.3305e-17,4.1478e-18,7.2131e-18,3.3185e-19,3.2597e-20,0.5775,0.57727,0,0.57732,6.6343e-09,5.7042e-07,0,2.7205e-06,0
2.5637e-20,2.1755e-20,6.7843e-20,1.3619e-19,3.9469e-18,1.3297e-19,1.8541e-18,0,3.508e-17,0,3.7982e-19,0.57739,0.57724,0.57734,0,1.3649e-09,5.6289e-05,1.6663e-05,7.3495e-06,5.5006e-06
3.8645e-37,5.6688e-37,1.8754e-36,7.2004e-36,1.8895e-35,1.6851e-36,7.7674e-38,3.3375e-19,2.8498e-20,4.8744e-19,2.7317e-17,0.44623,0.89833,3.0632e-06,3.4728e-05,0,0,4.3963e-05,0,0.00045942
6.6904e-20,8.4988e-20,2.9564e-19,4.4287e-19,4.8917e-19,5.3854e-17,6.4445e-18,0,6.7792e-19,0,0,0.8871,0.00063386,0.00025563,0,5.1281e-06,0.00026644,0,0,0.46447
1.1698e-35,1.6898e-35,7.762e-34,3.0686e-33,1.1234e-35,2.137e-34,3.8507e-34,6.3761e-34,0,5.3439e-17,5.6912e-18,0.8777,1.796e-06,0.0015263,4.0795e-05,5.9475e-06,0.00027378,0.00033843,0.47932,0
1.1339e-20,8.3291e-21,8.8704e-19,1.8506e-19,8.8248e-19,4.2445e-19,5.7268e-19,3.5805e-21,1.4115e-19,3.872e-17,3.87e-17,0.89439,2.8698e-07,0,0,3.1086e-05,1.9482e-05,0.4473,7.6742e-08,5.5514e-07
1.5446e-23,1.4321e-23,6.778e-22,2.5139e-21,1.7228e-18,5.2978e-17,5.3404e-19,0,0,0,3.2839e-20,0.86685,2.105e-09,0,1.2198e-06,1.5536e-05,0.49898,0.00021395,0.0014813,4.1256e-05
1.3159e-20,1.3596e-20,4.3973e-20,4.2683e-20,5.7855e-20,6.0444e-21,8.9392e-22,9.3594e-21,1.4346e-18,5.5059e-17,0,0.89952,2.1165e-09,0,0,0.43739,0,0.00021129,0.00015154,4.0971e-05
1.2622e-05,1.9546e-05,0.00081519,0.0029304,0.0030006,0.00016345,0.00012024,0,1.4159e-06,0.0042378,6.446e-05,0.88643,0.00032266,2.1396e-05,0.46807,0,0,3.5174e-05,9.3751e-08,0
3.1945e-20,3.6304e-20,3.0306e-19,0,8.4888e-19,3.6134e-19,3.9812e-19,5.1914e-17,1.9142e-17,0,3.959e-21,0.904,7.7404e-08,0.42783,2.162e-05,0.00019243,0,0.0021911,0,0.0040205
1.5668e-36,1.4902e-36,5.1682e-36,1.6595e-35,7.2898e-34,4.5859e-34,3.2363e-33,2.7621e-34,5.4913e-17,2.0802e-22,4.9843e-18,0.90052,0.43487,3.1484e-05,3.3411e-06,4.4934e-07,7.5644e-07,6.6112e-08,0,2.063e-06
5.2279e-34,4.8176e-34,2.768e-33,1.276e-33,5.0375e-35,2.0193e-33,3.5643e-34,0,6.123e-17,1.2542e-19,0,1,0,1.6467e-06,0,0,4.7024e-06,0,5.2183e-06,0
7.143e-22,4.3696e-22,3.4796e-21,1.3401e-20,9.2638e-20,1.1354e-19,0.0024067,0.0011753,0.00017578,1.9861e-06,0.44716,0.00019876,2.0905e-06,0.00082796,0,3.702e-06,0,7.4867e-09,0,0.89467
7.7416e-50,8.9932e-50,1.9588e-33,5.702e-34,2.9684e-34,5.9924e-34,1.1576e-35,2.4929e-34,3.5349e-17,1.4339e-19,0.5773,1.6415e-07,0,1.726e-07,3.1624e-07,0,0,2.5825e-06,0.57736,0.57737
4.1767e-21,5.4948e-21,2.5599e-20,7.2211e-20,1.1312e-18,1.7226e-17,1.4299e-18,2.0839e-17,6.174e-23,2.506e-18,0.44474,0.0057966,7.5254e-05,0,0,0,4.9252e-06,0,0.89576,0
1.9348e-21,3.9186e-21,1.6258e-20,3.002e-20,1.9177e-19,2.3366e-20,2.4029e-23,2.7067e-18,5.7281e-19,3.523e-17,0.57714,2.6761e-05,1.5236e-08,0,0,8.6219e-11,2.3544e-09,0.57761,7.3615e-13,0.57728
1.662e-35,1.9122e-35,6.8694e-35,2.4397e-34,7.5386e-34,1.085e-34,5.7511e-36,1.3145e-17,5.5005e-18,3.2351e-17,0.57734,1.64e-07,2.2655e-05,0,0,5.3085e-07,0,0.5773,0.5774,9.5897e-08
3.9301e-19,7.4913e-19,2.0025e-18,6.9509e-18,2.236e-17,1.5111e-18,6.4254e-18,1.2157e-17,1.2688e-20,0,0.44643,0,0.00025405,0,2.0617e-05,9.4887e-07,1.1136e-05,0.89485,7.8588e-06,0
9.57e-21,1.3333e-20,1.6174e-19,1.2742e-17,2.2359e-17,1.8258e-17,1.3548e-17,7.7829e-18,2.2292e-18,0,0.57731,0,1.2198e-06,0,1.9102e-07,2.0053e-05,0.57721,2.9125e-05,0,0.57755
3.6716e-37,3.3015e-37,6.6576e-37,2.0936e-36,1.7661e-35,1.5559e-33,2.543e-17,9.5439e-19,0,2.4522e-17,0.57732,1.6338e-08,0,0,0,1.6038e-06,0.57734,3.3128e-06,0.57743,9.4011e-07
1.1009e-20,9.6364e-21,1.5029e-19,4.373e-19,4.8614e-18,1.2732e-18,7.7822e-20,0,0,3.4983e-17,0.57726,0,1.5558e-06,1.6553e-10,5.6074e-07,9.2535e-08,0.57728,0.57751,0,0
1.5564e-39,1.8491e-39,5.4504e-39,4.3254e-38,7.1465e-22,1.1683e-05,1.1812e-06,2.3545e-08,1.2926e-06,7.7053e-07,0.44418,0,0,2.6699e-06,3.433e-06,2.7642e-06,0.89808,0,0,8.0302e-07
6.0666e-22,4.5886e-22,2.1096e-21,8.2112e-22,1.9584e-20,9.2249e-20,3.7815e-20,0,1.1494e-20,3.535e-17,0.57732,0,3.6125e-06,0,2.6752e-07,0.57735,1.4647e-09,4.7439e-06,3.4151e-06,0.57735
3.8074e-20,7.0572e-20,3.6728e-19,1.7714e-18,3.6325e-18,1.3398e-18,3.5078e-17,0,1.1775e-20,4.6319e-20,0.57743,5.5835e-06,0,4.0314e-07,0,0.5774,0,1.8447e-12,0.57719,7.8564e-07
4.4959e-24,5.9657e-24,2.0487e-23,8.1782e-24,1.1381e-21,8.4433e-20,0,5.0889e-21,1.692e-18,3.5311e-17,0.57734,0,2.0414e-07,0,5.1122e-10,0.57733,1.4849e-06,0.57735,1.2894e-10,0
3.5181e-67,7.8899e-67,2.8503e-66,6.6175e-66,3.5654e-66,1.3238e-49,2.1635e-33,0,3.5352e-17,1.8135e-20,0.57735,7.1177e-07,7.9919e-08,1.4935e-06,3.1127e-06,0.57737,0.5773,7.229e-08,0,0
0.00019742,0.00016158,0.00059277,0.00090457,0.00062329,0.00080992,1.8347e-05,0.0001456,6.3681e-05,3.0391e-07,0.44528,6.3042e-07,2.697e-08,1.5257e-07,7.1117e-07,0.89662,3.5852e-05,1.5049e-11,5.9124e-06,1.1284e-05
7.3254e-37,1.7435e-36,5.366e-36,2.104e-36,2.8632e-36,1.0973e-19,1.0002e-20,2.7189e-18,3.5249e-17,4.2341e-20,0.57738,2.4699e-07,4.9914e-06,0,0.57732,0,0,1.6564e-06,0,0.57739
1.8931e-35,2.1976e-35,9.1589e-35,1.3548e-33,2.5158e-34,4.0097e-34,0,1.2008e-34,2.367e-17,2.6241e-17,0.57713,0,2.091e-09,0,0.57759,1.254e-07,0,5.1065e-08,0.57733,0
5.6646e-19,6.1369e-19,2.6984e-18,6.7287e-18,1.7691e-18,1.6956e-18,4.04e-19,3.4296e-17,3.6516e-18,0,0.5774,6.4017e-05,9.0058e-07,0,0.57735,7.3646e-07,2.2631e-07,0.57737,0,3.6257e-12
8.0985e-36,9.5526e-36,1.6974e-35,6.1035e-36,0,1.1501e-36,2.162e-33,7.0003e-35,1.8596e-35,3.5349e-17,0.57729,0,0,1.8861e-07,0.57747,1.4946e-05,0.5773,9.7784e-08,3.1104e-06,7.8912e-07
4.2268e-18,6.0401e-18,1.4688e-17,5.2809e-18,9.0077e-19,2.8488e-17,2.9905e-18,1.1249e-17,5.9835e-19,8.0772e-23,0.57755,5.5792e-09,4.9511e-06,0,0.57738,0.57732,2.6152e-06,1.531e-05,3.5207e-10,5.0968e-06
5.7918e-34,4.8132e-34,1.0312e-33,1.0344e-33,2.8714e-34,2.1857e-34,0,2.7583e-17,4.6283e-19,3.3043e-19,0.45066,0,2.3995e-05,2.7239e-06,0.89668,3.481e-06,3.1143e-05,4.7729e-06,6.7483e-07,0.0043293
8.8449e-22,3.2038e-21,5.0129e-20,1.8984e-19,8.4153e-19,1.4952e-19,0,3.9754e-19,3.533e-17,9.9715e-24,0.5772,1.3531e-06,4.331e-08,0.57737,2.7302e-06,1.2409e-05,1.1622e-05,0,0,0.57746
1.0025e-53,8.0666e-54,1.0309e-52,2.5197e-52,3.1618e-51,8.611e-52,3.5099e-53,5.3811e-35,2.1633e-33,3.534e-17,0.57714,0,3.8204e-06,0.57769,1.0824e-08,0,3.1041e-07,0,0.57718,0
1.8991e-36,1.3756e-36,3.8552e-20,8.7387e-20,7.2461e-21,8.1479e-19,1.7608e-19,6.2585e-19,2.2272e-17,2.7425e-17,0.57723,0,5.4247e-07,0.57739,6.8495e-08,0,0,0.57735,1.3622e-06,2.1499e-05
6.6085e-38,1.6514e-37,4.269e-37,1.086e-36,2.7266e-34,1.0123e-34,2.1453e-33,3.5368e-17,5.4971e-21,4.4215e-22,0.57775,0,1.2966e-06,0.57687,1.6443e-08,1.2386e-05,0.57749,0,4.0089e-11,0
7.587e-38,8.1099e-38,7.8603e-37,2.1488e-36,5.6483e-34,2.0799e-33,7.4148e-35,1.5663e-34,3.5359e-17,0,0.57745,1.9915e-07,0,0.57732,1.4742e-08,0.57725,0,1.1272e-07,0,0
1.4582e-51,1.6869e-51,4.093e-51,1.6143e-50,2.75e-34,7.8503e-35,1.548e-35,4.6866e-18,3.5034e-17,0,0.57725,6.5052e-09,0,0.57719,0.57754,4.7244e-06,1.0255e-06,0,0,0
1.5653e-20,1.8681e-20,3.9725e-18,1.3634e-17,1.1579e-17,4.7272e-18,1.0508e-18,1.0965e-18,0,1.8247e-17,0.43078,5.258e-05,3.7297e-06,0.90379,0,3.9815e-06,0.0082644,6.4034e-07,5.8978e-07,8.9802e-05
1.8025e-20,3.9935e-20,1.4563e-19,2.6485e-19,1.7369e-18,1.1983e-18,1.6221e-19,2.5246e-17,5.3048e-18,2.4088e-17,0.57754,2.6588e-05,0.57722,2.9631e-07,1.4313e-07,1.6474e-08,1.2431e-06,0,2.4836e-09,0.57724
1.3052e-34,1.2247e-34,3.4619e-34,1.2002e-33,7.3392e-34,8.7834e-35,1.5884e-33,5.716e-35,3.5346e-17,0,0.57724,0,0.57728,9.4344e-07,2.9211e-09,5.3738e-06,1.6098e-07,2.4811e-07,0.57747,0
2.1192e-21,2.4175e-21,2.3887e-19,1.5673e-18,3.7517e-18,1.5613e-20,4.9336e-19,3.4961e-17,3.0875e-18,0,0.57725,0,0.57729,2.0844e-06,3.147e-07,5.4391e-06,0,0.57757,2.4581e-08,1.2688e-07
2.4997e-21,2.6234e-21,7.238e-21,2.164e-20,9.9134e-20,2.9061e-20,4.9341e-20,3.5347e-17,0,0,0.57741,6.7566e-05,0.5773,0,5.3241e-08,3.86e-06,0.57735,1.0625e-06,0,2.4043e-08
9.5801e-20,2.1363e-19,5.3609e-19,1.9809e-18,1.0892e-17,4.4058e-18,1.968e-19,1.1337e-17,0,3.127e-17,0.57726,0,0.57754,0,3.8107e-07,0.57726,3.1858e-08,1.0889e-05,2.9799e-07,5.3978e-07
6.2766e-21,6.688e-21,1.683e-20,7.0679e-20,3.5171e-18,2.8858e-18,9.4149e-20,6.0973e-19,3.5043e-17,0,0.5772,2.7783e-05,0.57723,2.208e-06,0.57758,4.9814e-06,2.227e-05,3.9398e-07,6.5217e-07,9.1273e-10
4.3831e-35,4.6814e-35,4.7549e-34,8.182e-34,1.9069e-33,3.3709e-34,0,5.6156e-36,3.5305e-17,1.3739e-18,0.57701,0,0.57733,0.57758,1.8867e-06,0,1.2832e-06,0,0,1.7186e-05
1.8596e-21,1.845e-21,5.4457e-21,1.9113e-20,0,1.4438e-18,3.7545e-19,0,2.0261e-17,1.8772e-17,0.45173,0.00015422,0.89217,5.2997e-08,0,0,1.8245e-06,0,7.7535e-07,6.9751e-06
1.2112e-35,1.4948e-35,8.6921e-35,5.0173e-34,1.6e-33,1.1835e-33,6.377e-34,7.4144e-35,3.5219e-17,3.0362e-18,0.5773,0.57733,4.3391e-06,1.3061e-09,1.6432e-05,2.5287e-06,0,3.7222e-07,9.9676e-07,0.5774
6.7979e-19,7.8216e-19,2.3914e-18,8.684e-18,1.0154e-18,8.2505e-18,4.6104e-18,4.355e-18,1.3911e-19,3.2517e-17,0.57737,0.57736,5.0662e-06,3.3146e-06,0,0,1.3339e-07,0,0.57733,0
1.026e-35,1.1081e-35,5.2001e-35,2.1266e-34,4.7285e-36,1.1306e-34,4.8937e-35,2.1366e-33,3.5145e-17,3.8554e-18,0.57741,0.57719,0,4.0099e-09,3.6569e-07,5.3408e-06,0,0.57758,0,3.936e-07
7.4597e-39,1.0014e-38,2.4428e-38,6.1204e-38,1.0617e-36,4.1444e-38,8.0539e-35,1.3158e-18,8.5166e-21,3.5335e-17,0.57747,0.57725,1.0015e-07,0,4.3385e-06,0,0.5773,0,5.9282e-08,5.8052e-06
1.663e-35,1.1523e-35,2.061e-34,2.2942e-34,6.3623e-36,1.9088e-35,0,5.0723e-18,4.5878e-22,3.4984e-17,0.57732,0.57742,4.4632e-07,0,4.0453e-09,0.57728,1.2888e-05,2.0157e-06,0,0
4.4442e-21,4.5265e-21,1.4097e-18,6.5294e-18,1.7222e-17,1.2523e-17,7.3552e-18,2.6354e-17,0,0,0.57722,0.57726,4.373e-06,1.1971e-09,0.57758,3.3333e-05,0,3.0349e-06,1.8255e-06,0
7.1112e-21,2.9672e-20,5.6618e-20,1.5032e-19,5.2783e-20,1.4298e-18,1.0014e-19,1.0838e-18,3.5292e-17,1.3185e-19,0.57713,0.57764,2.5441e-06,0.57731,3.3876e-07,0,1.4452e-05,0,3.7349e-06,2.2222e-05
8.0174e-19,6.3461e-19,2.45e-18,4.2401e-18,3.4026e-17,7.8786e-18,1.511e-19,0,8.5687e-19,0,0.5777,0.57744,0.57684,2.6869e-05,1.6574e-07,8.7217e-06,1.2288e-06,4.1834e-06,0,5.4818e-06
